u,v,key,osmid,highway,maxspeed,name,oneway,ref,reversed,length,geometry,lanes,access,bridge,junction,tunnel,area,width,service
11549486373,11549486372,0,1242790172,residential,,,False,,True,46.67140651691833,"LINESTRING (78.4237376 17.5195685, 78.4240174 17.5198925)",,,,,,,,
2222561634,2222561644,0,822113197,tertiary,,E Kakatiya Nagar Road,False,,True,47.16993865478351,"LINESTRING (78.5404571 17.4747274, 78.5400423 17.4748804)",,,,,,,,
3612551017,3612550960,0,214949722,residential,,,False,,True,124.30492723669398,"LINESTRING (78.5067304 17.3590859, 78.5068052 17.3590969, 78.5068477 17.3591045, 78.5074544 17.3591982, 78.5075035 17.3592025, 78.5075481 17.3591854, 78.5076016 17.3589896, 78.50764 17.3588727)",,,,,,,,
1317196869,1317196391,0,"[116937843, 116938348]",residential,,,False,,"[False, True]",94.17726559100288,"LINESTRING (78.5417103 17.3910936, 78.5416995 17.3909181, 78.5416218 17.3909105, 78.5415184 17.3903221)",,,,,,,,
7244140140,2763873979,0,1240067627,tertiary,,,True,,False,25.611900353247105,"LINESTRING (78.2654605 17.5291228, 78.265223 17.5291648)",,,,,,,,
2859543994,2859543992,0,281998155,residential,,,False,,False,16.058387072931204,"LINESTRING (78.4823877 17.3523913, 78.4825348 17.3523575)",,,,,,,,
7687413943,3612553276,0,823404895,tertiary,,Dabeerpura Nala road,True,,False,29.675853032035604,"LINESTRING (78.4848475 17.3634419, 78.4847729 17.3632867, 78.4847136 17.363209)",,,,,,,,
4182503601,4182504595,0,417765231,residential,,,False,,True,32.07600768396754,"LINESTRING (78.5048434 17.4322267, 78.504949 17.4319564)",,,,,,,,
3598271320,2790062323,0,354038275,residential,,,False,,False,137.40237636933398,"LINESTRING (78.4917264 17.4729161, 78.4917337 17.4732663, 78.4917194 17.4733332, 78.4916971 17.4733894, 78.4916625 17.4734447, 78.4915172 17.4736172, 78.491379 17.4737753, 78.4913454 17.473785, 78.491317 17.4737821, 78.4912946 17.4737627, 78.4911741 17.4736295)",,,,,,,,
3612537355,3612536984,0,355709378,residential,,,False,,True,25.886293851244872,"LINESTRING (78.4494396 17.3144715, 78.4494402 17.3142387)",,,,,,,,
1317025055,1317022561,0,420495064,residential,,,False,,True,46.41887546630432,"LINESTRING (78.5319788 17.3930812, 78.5315471 17.3931487)",,,,,,,,
7686553702,1666817707,0,154084238,tertiary,,Ambedkar Nagar Main Road,False,,True,22.120703800948,"LINESTRING (78.5014791 17.5238195, 78.5014516 17.5236223)",,,,,,,,
4328063120,4328063118,0,434892898,tertiary,,,True,,False,6.224069811893203,"LINESTRING (78.5700803 17.3899166, 78.5700861 17.3898609)",,,,,,,,
3643681460,3643681459,0,354036783,residential,,,False,,False,39.62459854096865,"LINESTRING (78.5134123 17.5005504, 78.5133466 17.5001996)",,,,,,,,
1595246377,1595246400,0,146244303,residential,,,False,,False,48.3091509995817,"LINESTRING (78.5722099 17.3747091, 78.5719394 17.374518, 78.5718696 17.3744264)",,,,,,,,
1595306230,1595246184,0,"[146254249, 1211249852]",residential,,,False,,True,60.3649356101732,"LINESTRING (78.5705668 17.3748321, 78.5704341 17.3745591, 78.5703664 17.3745781, 78.5703234 17.3745524, 78.5702878 17.3744309)",,,,,,,,
3602303336,3602303394,0,354537668,residential,,,False,,False,45.69535287381434,"LINESTRING (78.3272125 17.4422514, 78.3274092 17.442617)",,,,,,,,
2245995623,3612547265,0,418455551,residential,,Road Number 5,False,,False,210.8432309885681,"LINESTRING (78.5315957 17.3473715, 78.5335705 17.3471659)",,,,,,,,
2231825661,2231825644,0,213500024,residential,,,False,,True,15.56775113989923,"LINESTRING (78.5427312 17.4402142, 78.542847 17.4401282)",,,,,,,,
2243961543,2243961339,0,419633290,residential,,,False,,False,30.14522419559156,"LINESTRING (78.5073452 17.3603101, 78.5073208 17.36004)",,,,,,,,
8366122828,3598285540,0,281257373,residential,,,False,,False,44.31670854023785,"LINESTRING (78.4422095 17.5138603, 78.4424171 17.5142062)",,,,,,,,
2247660613,2249918263,0,117610431,residential,,Road No 3,False,,False,37.59558489646686,"LINESTRING (78.5575619 17.3489172, 78.5572267 17.3490265)",,,,,,,,
2725432574,2725432597,0,267062287,residential,,,False,,True,48.25708389920842,"LINESTRING (78.569372 17.3224474, 78.5693853 17.3228812)",,,,,,,,
3059817314,2725393752,0,549093741,residential,,,False,,False,72.48823889467043,"LINESTRING (78.5932951 17.3193739, 78.5930182 17.318778)",,,,,,,,
4191355325,4206819763,0,"[824422434, 420761291]",residential,,,False,,True,82.52769779889276,"LINESTRING (78.5709804 17.4949148, 78.5710428 17.4951586, 78.5710777 17.4953825, 78.5711285 17.4956429)",,,,,,,,
2781424676,3614501023,0,419853469,residential,,,False,,False,17.929345193261295,"LINESTRING (78.4364151 17.5411146, 78.4365842 17.5411133)",,,,,,,,
4208596876,3602314901,0,354536083,residential,,,False,,False,65.08106707425976,"LINESTRING (78.4177295 17.4823233, 78.4175326 17.4824495, 78.4171819 17.4825799)",,,,,,,,
2803360511,2803360510,0,275679115,residential,,,False,,True,42.92760464579805,"LINESTRING (78.5693074 17.448155, 78.569712 17.4481475)",,,,,,,,
2222308029,1448159649,0,51969317,residential,,,False,,True,66.85176538678209,"LINESTRING (78.5457234 17.4883847, 78.5462592 17.488068)",,,,,,,,
2852277815,2852277845,0,281251013,residential,,,False,,True,146.42571457124382,"LINESTRING (78.4575678 17.3692717, 78.4573024 17.369454, 78.457273 17.3694872, 78.4572771 17.3695502, 78.4573706 17.3697609, 78.4574754 17.3698008, 78.4577951 17.3698008, 78.4578343 17.3700546)",,,,,,,,
2857968615,2857968618,0,"[281821577, 1449428651]",residential,,,False,,True,98.54606354444596,"LINESTRING (78.4862306 17.3342687, 78.4856489 17.3342708, 78.4856101 17.3342733, 78.4855826 17.3342936, 78.4855738 17.3343359, 78.4855816 17.3345533)",,,,,,,,
5358616758,4570679949,0,1334117895,residential,,,False,,True,9.638242111452488,"LINESTRING (78.606525 17.3370542, 78.6065486 17.3371379)",,,,,,,,
2730562655,3670019258,0,355693212,residential,,,False,,False,58.20030487042616,"LINESTRING (78.4525721 17.3196258, 78.4531034 17.3194966)",,,,,,,,
2790062488,2790062487,0,274241449,residential,,,False,,False,18.16914202241064,"LINESTRING (78.4926634 17.4814089, 78.4928317 17.4813784)",,,,,,,,
2852247105,11507607110,0,1238757329,residential,,,False,,True,23.73469510469658,"LINESTRING (78.5119654 17.5340124, 78.512045 17.5342119)",,,,,,,,
3182362229,3602308080,0,215523198,residential,,,False,,True,23.823446917492888,"LINESTRING (78.3990017 17.4561832, 78.398795 17.456267)",,,,,,,,
2789775464,2789775520,0,274209170,residential,,,False,,True,54.54569332953703,"LINESTRING (78.4794283 17.4778134, 78.4793783 17.4779415, 78.4793306 17.4780173, 78.4792511 17.478083, 78.4790886 17.4781399)",,,,,,,,
354243179,354242818,0,31658354,residential,,,False,,False,56.92794415825196,"LINESTRING (78.4290724 17.4332987, 78.4291637 17.4338032)",,,,,,,,
2231579832,2231579873,0,213469782,residential,,,False,,True,33.88150592197119,"LINESTRING (78.3184355 17.4822083, 78.3181283 17.4822919)",,,,,,,,
2852294919,2852294929,0,281253049,residential,,,False,,True,46.45522909624532,"LINESTRING (78.3978061 17.5036457, 78.3979393 17.5040437)",,,,,,,,
11947260629,13754796979,0,573890892,trunk,60,,True,NH65,False,665.3651485349646,"LINESTRING (78.2547478 17.5318869, 78.2490336 17.5343601)",2,,,,,,,
2244119208,3612547362,0,214971973,residential,,,False,,True,30.52194426432314,"LINESTRING (78.5067995 17.3476921, 78.5070701 17.3475992)",,,,,,,,
2859544021,312796865,0,28472767,residential,,,False,,False,36.9775056644365,"LINESTRING (78.4822356 17.3534555, 78.4825764 17.3533864)",,,,,,,,
3598284870,3598284623,0,273469562,residential,,,False,,False,137.61824974344762,"LINESTRING (78.4814887 17.5131439, 78.480834 17.5120753)",,,,,,,,
2855063451,1357358871,0,579807960,residential,,,False,,True,67.90053751449278,"LINESTRING (78.4982308 17.4271692, 78.4975981 17.4272613)",,,,,,,,
2763873912,2763873905,0,271432300,residential,,,False,,False,73.78070385570688,"LINESTRING (78.2839334 17.5267683, 78.2839739 17.5261059)",,,,,,,,
11575681704,6117598507,0,652570493,residential,,,False,,True,21.11995680359634,"LINESTRING (78.4842136 17.5161461, 78.4840196 17.5161891)",,,,,,,,
7709013131,2245996213,0,825638043,residential,,,False,,True,48.38517225886813,"LINESTRING (78.5382187 17.350458, 78.538018 17.3500673)",,,,,,,,
1736592605,1736592610,0,161698661,residential,,,False,,False,30.950481807213595,"LINESTRING (78.5469208 17.4806873, 78.5466344 17.4806339)",,,,,,,,
3671457127,2739329717,0,268593309,residential,,,False,,True,91.13118356174397,"LINESTRING (78.4275644 17.3689058, 78.4277031 17.3697146)",,,,,,,,
3598284312,2786023464,0,273787296,residential,,,False,,True,42.506414372757625,"LINESTRING (78.4629705 17.5111294, 78.4625697 17.5111351)",,,,,,,,
2225437257,2697143975,0,1010951965,secondary,60.0,Sainikpuri Road,True,,False,34.642521999822634,"LINESTRING (78.5468683 17.4836384, 78.546546 17.4835878)",,,,,,,,
2822548225,2249841532,0,215523231,residential,,,False,,True,50.73607821117138,"LINESTRING (78.4059342 17.4520205, 78.4056207 17.4523651)",,,,,,,,
2802822746,2802822753,0,275620025,residential,,,False,,True,35.27557756328196,"LINESTRING (78.60931 17.463936, 78.609428 17.4642326)",,,,,,,,
3602327445,2766314457,0,364496176,tertiary,,Miyapur-Janapriya West City Road,False,,True,106.68316807615038,"LINESTRING (78.3560358 17.505556, 78.3561914 17.5054741, 78.3563308 17.5054127, 78.3565937 17.5053066, 78.356775 17.5052586, 78.3569699 17.5052113)",,,,,,,,
1338944323,2460272679,0,238175357,residential,,,False,,True,72.68551468662768,"LINESTRING (78.4933298 17.4173488, 78.4933736 17.4175304, 78.4933776 17.4177395, 78.4933609 17.4179013, 78.493339 17.4179946)",,,,,,,,
3612542959,2247659820,0,363229518,residential,,,False,,True,33.17045259947884,"LINESTRING (78.5354528 17.3295718, 78.5351404 17.3295645)",,,,,,,,
2822548472,3602307649,0,354535902,residential,,,False,,True,28.56025303709968,"LINESTRING (78.4081352 17.4542957, 78.4082485 17.4545287)",,,,,,,,
1595220757,1595220669,0,146240559,residential,,"Road No. 4, Sri Ganesh Nagar Colony",False,,True,129.1767346401069,"LINESTRING (78.5628958 17.369898, 78.5631003 17.3687528)",,,,,,,,
349934504,349934421,0,30179657,tertiary,,Road No. 1,False,,True,113.08426117674736,"LINESTRING (78.4440399 17.4408029, 78.442974 17.4408166)",,,,,,,,
2822548176,2822548188,0,277794359,residential,,,False,,False,17.895430255428735,"LINESTRING (78.4120321 17.4504709, 78.4121003 17.4506181)",,,,,,,,
2221880024,2221880073,0,212322349,residential,,,False,,False,26.600636366228898,"LINESTRING (78.5048458 17.4948679, 78.5049608 17.4950805)",,,,,,,,
2232094311,2232094322,0,213532236,residential,,,False,,True,59.17660007138008,"LINESTRING (78.3134397 17.4819196, 78.3134498 17.4824517)",,,,,,,,
3602301230,3602301220,0,354537550,residential,,,False,,False,31.343330315805265,"LINESTRING (78.4214761 17.4333331, 78.4217604 17.4332564)",,,,,,,,
3598277969,11486255687,0,273898925,residential,,,False,,True,18.89895991796412,"LINESTRING (78.4571526 17.4940569, 78.4571086 17.4938922)",,,,,,,,
3602307359,3602307261,0,277794168,residential,,,False,,False,58.879939128857714,"LINESTRING (78.4157216 17.4532823, 78.4155912 17.4527676)",,,,,,,,
2739329296,3579904894,0,268593504,residential,,,False,,True,15.530976659732591,"LINESTRING (78.4320914 17.3628366, 78.4321316 17.3629709)",,,,,,,,
2852326134,3602332886,0,281313170,residential,,,False,,False,14.42809250873721,"LINESTRING (78.4368487 17.5183867, 78.4367767 17.5182766)",,,,,,,,
1316898610,1316895871,0,116909699,residential,,,False,,False,50.60483113313138,"LINESTRING (78.5237273 17.3921181, 78.52371 17.3925729)",,,,,,,,
2794268047,2794267999,0,1189377055,residential,,,False,,False,30.970848185267418,"LINESTRING (78.4209829 17.3738802, 78.4210949 17.373623)",,,,,,,,
2738997180,2738997090,0,268552364,residential,,,False,,False,40.07778034763671,"LINESTRING (78.4310122 17.3535525, 78.4312085 17.3532446)",,,,,,,,
3598310483,3663312611,0,354043314,residential,,,False,,True,44.6098768174085,"LINESTRING (78.5850302 17.4463491, 78.5853865 17.4465622)",,,,,,,,
1594489492,1594471691,0,1425513562,tertiary,,Nagole-Bandlaguda Main Road,False,,True,42.67672954843441,"LINESTRING (78.5606361 17.3743118, 78.5610237 17.3742095)",2,,,,,,,
3602309867,3602310039,0,420225836,residential,,,False,,True,96.92063839776094,"LINESTRING (78.3965431 17.4668692, 78.3968141 17.4668846, 78.3968604 17.4669019, 78.3968751 17.4669307, 78.3968858 17.4669799, 78.3968524 17.4674618)",,,,,,,,
3612544544,3612544465,0,355690281,residential,,,False,,True,40.62446895751376,"LINESTRING (78.4570849 17.3360162, 78.4570521 17.3356522)",,,,,,,,
2786982129,2786982132,0,1150868200,tertiary,,dattapeetam st,False,,True,13.178811022994791,"LINESTRING (78.4621109 17.5148297, 78.4621343 17.5149461)",,,,,,,,
2249842109,4170877650,0,1056820214,residential,,,False,,True,15.03533275635017,"LINESTRING (78.3883077 17.4742432, 78.3884243 17.4741663)",,,,,,,,
2858395926,2858395925,0,276929716,residential,,,False,,False,33.86890782258014,"LINESTRING (78.4950165 17.3420165, 78.4953347 17.3419937)",,,,,,,,
3547284794,3547284833,0,312377005,tertiary,,Road Number 7,True,,False,40.753185925683326,"LINESTRING (78.3434327 17.5197554, 78.3434738 17.5201198)",,,,,,,,
1657301426,1657302177,0,152969394,residential,,,False,,False,36.105358611092754,"LINESTRING (78.3862702 17.4978338, 78.3864334 17.4978104, 78.3866069 17.4977857)",,,,,,,,
2785954112,3598278348,0,273776574,residential,,,False,,False,93.49125409404844,"LINESTRING (78.450525 17.4944921, 78.4508824 17.4943948, 78.4509712 17.4943779, 78.4509854 17.4944452, 78.4510077 17.4944557, 78.4513204 17.4943805)",,,,,,,,
3598383373,3598383532,0,543077627,residential,,,False,,True,120.64045986862348,"LINESTRING (78.5925718 17.3365542, 78.5931158 17.3375068)",,,,,,,,
3663312959,2794316795,0,321137696,residential,,,False,,False,38.93875399669832,"LINESTRING (78.5432303 17.5075635, 78.5428634 17.5075775)",,,,,,,,
3579900382,3579900361,0,352234934,residential,,,False,,False,223.27531489319807,"LINESTRING (78.3814239 17.3202558, 78.3817998 17.3202979, 78.3819459 17.3202877, 78.3820291 17.3202531, 78.3822383 17.3201712, 78.3824033 17.3201187, 78.3826782 17.3200035, 78.3828619 17.3199356, 78.3830751 17.3198947, 78.3834028 17.3198156, 78.3834377 17.3198156)",,,,,,,,
3602310209,3602310214,0,354538158,residential,,,False,,False,42.503212935644605,"LINESTRING (78.3956446 17.4682749, 78.3960428 17.4683177)",,,,,,,,
3602324878,4210187722,0,362161927,residential,,,False,,False,24.7666785417109,"LINESTRING (78.4290261 17.5005621, 78.4292527 17.5005082)",,,,,,,,
2236748533,2236890201,0,214066883,residential,,Road No 1,False,,True,46.81253686260401,"LINESTRING (78.5574844 17.4107864, 78.5574653 17.411207)",,,,,,,,
1401013225,1401015108,0,126365440,residential,,,False,,True,24.074563959639484,"LINESTRING (78.5201345 17.4446421, 78.5202027 17.4448486)",,,,,,,,
5115017364,2730562634,0,266310074,residential,,,False,,True,26.468044663748287,"LINESTRING (78.4459186 17.3193215, 78.4461658 17.3192904)",,,,,,,,
3670021391,3612571782,0,355690406,living_street,,,False,,True,52.40913431397672,"LINESTRING (78.5087374 17.4070295, 78.5085587 17.4065901)",,,,,,,,
5346280946,5346280945,0,553906696,residential,,,False,,True,37.86017595407181,"LINESTRING (78.6039298 17.3252305, 78.6039027 17.324891)",,,,,,,,
3602318465,3602318922,0,354531747,residential,,,False,,True,33.31634216182114,"LINESTRING (78.4129117 17.4903912, 78.4129839 17.4906828)",,,,,,,,
11502998943,2782950334,0,354039890,residential,,Road Number 1,False,,True,38.29660662485336,"LINESTRING (78.5001624 17.5116396, 78.5003874 17.511909)",,,,,,,,
8556297562,11846339953,0,58231007,residential,,,False,,True,36.77664496496949,"LINESTRING (78.4541947 17.4125926, 78.4545394 17.4126274)",,,,,,,,
2852465745,2852466258,0,"[281268756, 318545701]",residential,,,False,,True,49.62138809905443,"LINESTRING (78.4179967 17.4051898, 78.4181878 17.4051747, 78.418235 17.4054341)",,,,,,,,
7676492865,4208935395,0,822147155,residential,,,False,,False,103.2339312119595,"LINESTRING (78.4174643 17.5100032, 78.4184378 17.5099986)",,,,,,,,
312790267,3612550489,0,268552380,residential,,,False,,False,33.99266228823269,"LINESTRING (78.4443286 17.3574399, 78.4445043 17.3576955)",,,,,,,,
11521187243,11521187242,0,1240084902,residential,,,False,,True,58.81722333173942,"LINESTRING (78.531405 17.3578937, 78.5313465 17.3573677)",,,,,,,,
3744572491,2234830341,0,213849690,residential,,,False,,False,33.576676774555,"LINESTRING (78.5272395 17.3824099, 78.5275555 17.3824253)",,,,,,,,
2781136060,2781136065,0,273239315,residential,,,False,,False,25.208899584239745,"LINESTRING (78.4516361 17.4606897, 78.4517892 17.4608631)",,,,,,,,
2245070929,2245070934,0,215088894,residential,,,False,,False,83.77670899371469,"LINESTRING (78.3620409 17.4182346, 78.3620972 17.4183561, 78.3621483 17.4187581, 78.3621724 17.4189725)",,,,,,,,
11906498130,6149464253,0,215531749,residential,,,False,,False,26.15165765390809,"LINESTRING (78.4195325 17.4750093, 78.4195546 17.4751955, 78.4195625 17.4752427)",,,,,,,,
11829898231,1657301428,0,1274011217,residential,,,False,,True,4.289440899393189,"LINESTRING (78.3877557 17.4975974, 78.3877162 17.4976057)",,,,,,,,
3598260253,2232016558,0,213522330,residential,,,False,,False,8.021610722738036,"LINESTRING (78.5202907 17.4425745, 78.5202579 17.4425095)",,,,,,,,
1325391365,3598381544,0,1502423401,tertiary,,NGO Colony Road,False,,True,68.0795330422169,"LINESTRING (78.5656839 17.3273953, 78.5657324 17.3280058)",,,,,,,,
3598262761,3598262748,0,354034271,residential,,,False,,False,21.22503046473605,"LINESTRING (78.445045 17.447647, 78.4452408 17.4476077)",,,,,,,,
2744379912,2744379904,0,419608484,residential,,,False,,True,19.94941752411869,"LINESTRING (78.4925977 17.3274833, 78.4925958 17.3273039)",,,,,,,,
2786022808,2786022809,0,354034208,residential,,,False,,False,21.679432627355105,"LINESTRING (78.4612221 17.4867247, 78.4614265 17.486727)",,,,,,,,
2852844305,2852294913,0,281252941,residential,,,False,,False,24.623698211527497,"LINESTRING (78.4008105 17.503673, 78.4008396 17.5034533)",,,,,,,,
3669686920,2468440998,0,239029712,residential,,,False,,True,103.11782690274843,"LINESTRING (78.46053 17.3274089, 78.4608008 17.3282995)",,,,,,,,
2245996391,2245996393,0,215187222,residential,,,False,,True,46.83933564386813,"LINESTRING (78.5320663 17.3520246, 78.5316262 17.3520559)",,,,,,,,
2738998161,3579904409,0,"[268552265, 352234973]",residential,,,False,,False,37.44889230510013,"LINESTRING (78.431435 17.3612143, 78.431412 17.3611534, 78.4313751 17.3610515, 78.431332 17.3608925)",,,,,,,,
3579904991,3579905008,0,352232671,residential,,,False,,False,13.371098259769644,"LINESTRING (78.4163519 17.3636352, 78.4163714 17.363754)",,,,,,,,
310450654,13330006502,0,281766205,residential,,usman garth link road,False,,False,70.94085227633086,"LINESTRING (78.5027916 17.3661843, 78.5033049 17.3660997, 78.5034503 17.3660757)",,,,,,,,
2859523128,2859698964,0,274242295,residential,,,False,,False,36.07948496323542,"LINESTRING (78.4917128 17.3584194, 78.4918334 17.3583941, 78.4920438 17.3583455)",,,,,,,,
2789776444,2789776433,0,274209273,residential,,,False,,False,147.4672685903178,"LINESTRING (78.4875881 17.4864471, 78.4882203 17.4862982, 78.4889412 17.486142)",,,,,,,,
